,open,high,low,close,volume
5083,85.9500,86.9800,85.8800,86.7200,4538000
5084,85.1400,85.9800,85.0100,85.7400,5198000
5085,84.4800,84.9800,84.1500,84.9800,4204500
5086,84.3500,84.6500,83.8800,84.4800,3874200
5087,84.1000,84.4400,83.9800,84.1600,4650300
5088,83.8000,84.7400,83.7800,84.4300,4899500
5089,84.0400,84.2700,83.2400,83.8800,4801200
5090,85.3500,85.4400,84.1700,84.3100,5037100
5091,85.7000,86.1100,85.3400,85.7200,4049700
5092,85.4000,86.4300,85.4000,85.7000,4380400
5093,86.4000,86.5000,85.4400,85.7400,6198700
5094,86.2000,86.9600,85.9300,86.1200,3623000
5095,85.9400,86.5000,85.8900,86.3700,4631200
5096,86.6000,86.8800,86.1500,86.7200,3953500
5097,87.0000,87.2800,86.0800,86.4900,4801400
5098,86.4300,87.0000,86.2500,86.7600,3753500
5099,85.8600,86.7900,85.8600,86.4400,4517400
5100,84.9000,86.5100,84.8800,85.8600,5721200
5101,84.7000,85.4400,84.6000,84.9700,4002800
5102,84.3000,84.6900,83.9600,84.3900,3479800
5103,84.2200,84.7800,83.8500,84.5700,3380400
5104,84.0500,85.0900,84.0100,84.2200,4748500
5105,84.5500,84.6900,83.6500,84.6900,3399500
5106,84.5700,84.9900,84.3900,84.4000,2277900
5107,84.6500,84.9500,84.5900,84.9400,2444800
5108,85.0000,85.0400,84.6900,84.6900,3134400
5109,85.0000,85.2700,84.5500,85.0700,4405600
5110,85.0000,85.1500,84.3500,84.7100,2710400
5111,85.2300,85.4500,84.6500,84.6500,4260600
5112,84.5200,85.2500,84.5200,85.2500,4501400
5113,84.7500,85.3500,84.4500,84.8900,4704500
5114,83.6000,85.1300,83.5700,85.1300,4397500
5115,84.1000,84.5400,83.6600,84.0400,3559400
5116,83.7000,84.5600,83.5100,84.0200,4361500
5117,82.5400,83.9400,82.5100,83.9100,5801900
5118,83.0500,83.0500,81.9000,82.2100,7134900
5119,83.7000,83.9800,83.1000,83.6900,5288000
5120,84.0000,84.9900,83.8100,84.9900,4351000
5121,83.4800,83.9600,82.8700,83.5500,3621100
5122,84.3800,84.7600,83.4200,83.4800,5219200
5123,85.9700,86.4200,85.0100,85.1900,3879900
5124,85.3000,86.6500,85.2500,85.9700,4160600
5125,86.7000,86.8000,85.4400,85.7100,4147200
5126,86.8700,87.3900,86.4200,86.6900,3408400
5127,86.4500,87.4000,86.3875,87.0700,3508500
5128,86.2500,87.2200,86.2300,86.7700,4232300
5129,85.8800,86.2800,84.8800,85.8500,6566200
5130,85.6000,86.3000,85.4500,85.8800,4098500
5131,84.8500,85.5800,84.5100,85.0900,4517500
5132,85.7000,86.0600,84.5000,84.8500,4309400
5133,85.0000,86.4000,84.6800,86.0600,5972600
5134,86.7500,87.1100,85.3000,85.3000,5534000
5135,85.6300,86.4900,85.3000,86.3600,5651300
5136,84.5000,85.8500,84.4000,85.3000,6596000
5137,86.0500,86.4800,84.2800,84.2800,10441400
5138,84.1300,84.6300,83.6100,84.0200,7086500
5139,84.8400,85.2400,83.7800,84.1300,6298600
5140,85.9000,86.0900,85.2000,85.2500,6001000
5141,84.0000,85.2500,83.4200,84.9500,6009200
5142,84.4000,84.5000,83.5100,83.8900,6595200
5143,85.0000,85.0100,83.5800,83.6500,7529000
5144,85.3000,85.9400,85.0500,85.3500,5677300
5145,86.5000,86.7300,85.1300,85.7000,6408100
5146,87.4500,87.5500,86.6000,87.0400,2874500
5147,88.2800,88.4400,86.5700,87.5000,5093900
5148,88.3000,88.5000,87.7000,88.1500,4724000
5149,88.3500,88.4900,87.9000,88.2900,4394800
5150,89.7100,89.9000,88.3600,88.7100,4423200
5151,89.9500,90.2300,88.9400,89.5500,5604700
5152,90.2800,90.9200,89.8400,89.9900,4069400
5153,90.1000,90.8400,89.8400,90.7900,4354700
5154,89.2800,90.2400,89.1300,90.0200,4149300
5155,90.4000,90.4300,89.3100,89.4900,3843400
5156,90.2000,90.8000,89.9000,90.0600,6470800
5157,90.5000,90.5600,90.0700,90.4400,4180200
5158,90.2500,90.9300,90.0900,90.3800,3145700
5159,90.4900,91.2100,90.2315,90.5400,4508300
5160,90.0500,90.5800,89.6200,90.0700,4121400
5161,90.2300,90.7500,89.8910,90.4600,3468700
5162,89.9000,90.5500,89.8100,90.0900,5233400
5163,88.6400,90.5000,88.4000,90.0400,5400300
5164,88.7500,88.9900,88.0100,88.6400,4264500
5165,87.9500,88.4900,87.5000,87.5600,3803400
5166,87.8500,88.1000,87.3500,87.3500,3011500
5167,88.6400,88.6400,87.8900,87.9800,3912600
5168,88.0900,88.4800,87.3000,88.1200,4884300
5169,88.4800,88.8500,88.2500,88.5900,3203800
5170,88.7500,89.0800,87.9800,88.5900,4094600
5171,88.6400,88.8500,88.0400,88.3500,4308200
5172,86.7500,88.9200,86.5500,88.7000,5358100
5173,87.7500,87.8400,86.5500,87.1000,3778100
5174,87.5900,88.1800,86.9100,87.1300,5130000
5175,87.0600,87.9500,87.0500,87.4200,4031500
5176,87.4000,88.8800,86.5000,87.0500,7431800
5177,86.0800,86.4900,86.0000,86.0600,4401100
5178,85.3000,86.0300,85.1500,85.5300,5700000
5179,86.6500,87.3500,86.0700,86.4100,5197800
5180,86.7900,87.4100,86.2600,87.1900,4708400
5181,87.2500,87.2500,85.1200,86.8100,8445800
5182,87.2000,88.1500,86.8200,87.1300,6575000
5183,87.6000,88.1025,86.3700,86.8800,6692400
5184,87.7500,89.4000,87.6200,88.1900,5407400
5185,88.1000,89.1000,87.5900,88.3600,4319100
5186,89.7500,89.7500,88.5100,88.9600,4402300
5187,88.0200,89.7400,88.0000,89.0000,5451800
5188,88.1300,88.5200,87.2012,88.0200,6070100
5189,89.0100,89.2000,88.0100,88.1700,5019500
5190,90.0100,90.2600,88.1900,89.0800,7763200
5191,90.3000,90.9800,90.2100,90.4100,4706000
5192,90.6500,91.9900,90.5600,91.1100,4768000
5193,90.7500,91.5600,90.3490,90.4300,4533600
5194,91.0000,91.6100,90.3600,91.2800,5063200
5195,90.5000,91.5100,89.7000,90.7400,7988000
5196,91.1500,91.4200,90.6900,91.2600,4623400
5197,92.0000,92.4800,90.6500,90.6500,4260200
5198,91.9000,92.3000,91.7000,91.9400,4159400
5199,92.3000,92.3500,91.0400,92.2800,11118000
5200,93.8000,94.0900,93.0600,93.9700,6844200
5201,92.1000,93.8600,92.1000,93.7000,5316300
5202,93.7900,94.0400,92.5000,93.0400,5013600
5203,93.5000,94.3600,93.4000,93.7400,3112600
5204,94.0000,94.3900,92.5500,93.1200,3868000
5205,93.3700,93.5800,92.5100,93.0800,4537300
5206,93.6000,93.7900,93.0200,93.7000,3860100
5207,93.9500,94.3700,93.5100,94.1800,3936000
5208,93.5500,94.5500,93.3300,94.2000,5894500
5209,91.6700,92.6800,91.6200,92.3700,4246900
5210,92.0700,92.2400,91.5100,91.8400,4613500
5211,92.6700,92.6700,91.3500,92.3200,5415700
5212,92.9900,93.6100,92.1800,92.6800,4876300
5213,92.3900,93.2500,92.1600,92.7700,4397700
5214,92.1500,92.6300,91.4500,92.3900,5585800
5215,91.5700,92.4900,91.0400,91.7700,6210400
5216,91.6000,92.1600,90.6800,91.3200,5065300
5217,91.2700,91.4800,90.2800,91.0200,6223500
5218,92.8600,92.9700,91.5100,91.6200,7058700
5219,93.0500,93.1800,91.9000,92.8500,4605200
5220,92.5700,93.7900,92.4500,93.3900,4663000
5221,92.4000,92.7000,91.4200,92.4500,4627600
5222,92.6000,92.6900,90.8800,91.8200,6523000
5223,92.0000,93.3800,91.6800,93.3000,6290600
5224,92.0000,92.9800,91.1500,91.2100,8560800
5225,94.3800,94.7400,92.6800,93.0600,6536300
5226,94.3000,95.2800,93.7700,94.5300,6390600
5227,96.4900,96.8800,94.5900,94.5900,5084200
5228,95.9500,96.9800,95.5600,96.4500,3970900
5229,96.5800,96.9200,96.1320,96.3900,3547900
5230,96.5700,96.8900,95.6000,96.8400,4806500
5231,97.6000,97.6000,96.6200,96.8200,4976200
5232,96.5000,97.2500,96.1500,97.0400,4454000
5233,96.8000,97.3800,96.1000,96.5000,4715000
5234,96.2700,97.2600,96.2500,96.7900,3965700
5235,96.5000,97.0900,96.2300,96.5400,3362500
5236,95.2000,97.4600,95.2000,96.7900,7008300
5237,97.4000,97.5100,95.4600,95.9600,6629100
5238,98.6000,98.6000,97.1900,97.3100,5690200
5239,98.4200,99.2300,97.5200,97.8000,5447200
5240,99.3100,99.7700,98.1500,98.4200,4830300
5241,99.9900,100.0000,99.3200,99.3700,3930400
5242,99.1000,100.0900,99.0828,99.7100,3562400
5243,100.0600,100.3000,99.3000,99.3000,3611500
5244,99.2000,100.3100,98.8000,99.9600,5505700
5245,98.4500,99.9700,98.4100,99.6100,4057500
5246,99.3100,99.4400,98.6000,98.9500,3742400
5247,98.8500,99.2400,98.2500,98.9400,5516900
5248,100.0000,100.0900,98.2600,98.8600,5975000
5249,99.3800,100.4300,99.3000,100.1900,8387500
5250,99.0000,100.0000,98.9500,100.0000,5604300
5251,99.1500,99.9400,98.5000,99.3900,6200000
5252,98.0200,99.3300,97.8400,99.2300,6137600
5253,98.1000,98.6000,96.5500,98.0100,6642500
5254,99.1500,99.4200,97.2800,97.3800,6549700
5255,99.4000,99.6700,98.7000,98.8000,5345300
5256,97.9000,99.8500,97.5600,99.8500,6189400
5257,97.8200,98.2100,97.1000,97.9000,5283900
5258,97.8400,98.1600,97.3200,97.5100,4371600
5259,97.2300,98.0400,96.6400,97.7000,6949000
5260,96.0000,97.4400,95.7300,97.1000,9285100
5261,95.0000,95.3500,94.7100,95.3200,9302000
5262,95.0700,95.6500,93.5500,94.0200,19812000
5263,89.9000,90.4600,89.7500,90.3100,5505100
5264,91.4500,91.5100,89.0100,89.7000,8842500
5265,91.2100,92.1400,91.2100,91.5500,5130400
5266,91.7500,92.3500,91.0000,91.2100,7930900
5267,93.2100,93.2100,92.0310,93.0400,6179800
5268,93.1400,93.3800,92.4700,92.7800,4927600
5269,92.2000,93.1900,92.1400,93.0600,4380000
5270,92.0000,93.0900,92.0000,93.0500,5276300
5271,92.8600,93.0500,91.2000,91.5500,5327800
5272,92.6600,92.8500,92.1600,92.6800,4726900
5273,93.2700,93.5000,92.3600,92.6300,4003400
5274,93.1000,93.7300,93.0300,93.5200,4033900
5275,92.3700,93.0000,92.3000,92.9000,1408500
5276,92.8000,92.8000,92.1800,92.2700,1760500
5277,93.0700,93.4400,92.3400,92.7900,3677000
5278,92.8300,93.5000,92.7800,93.3900,4332100
5279,93.2300,93.2500,92.6700,93.1400,7090500
5280,93.0000,93.3800,92.5000,92.7300,6873600
5281,93.8500,93.8700,92.8500,93.4000,6052900
5282,92.1100,94.1200,91.8800,93.9800,7501100
5283,93.4300,93.9700,92.0800,92.1100,5964500
5284,92.7000,93.1600,92.2400,92.7100,5079800
5285,91.9600,92.9700,91.9200,92.4000,6412100
5286,90.6900,92.7400,90.6500,91.7300,7138000
5287,91.1500,92.1600,90.6100,90.6300,6971500
5288,90.5200,91.4700,90.5200,91.2000,5342000
5289,91.3000,91.3000,90.5000,90.6400,5878400
5290,90.0500,91.4400,90.0300,91.4200,5360400
5291,91.1500,91.4400,90.3000,90.3000,6169800
5292,90.5700,91.4800,90.5200,90.7500,5091800
5293,90.9000,91.3600,90.4800,91.0100,5234900
5294,89.9000,90.6800,89.6200,90.5400,2195500
5295,89.7900,90.0900,89.1100,89.9100,4146800
5296,89.6600,89.8500,89.2700,89.4300,4305700
5297,89.0300,89.7400,88.9500,89.6600,4722200
5298,88.4000,88.8500,88.2300,88.6300,5935400
5299,89.3000,89.7900,88.3800,88.3900,5111000
5300,88.3200,89.8300,88.3200,89.4000,4156600
5301,89.9200,90.1800,88.9000,88.9500,5284300
5302,89.9000,90.0500,89.0300,89.8000,4748200
5303,91.0200,91.4200,89.8100,90.2500,4510200
5304,90.4000,91.4800,90.1600,91.0900,5277900
5305,89.4500,91.1600,89.3100,90.6900,5901700
5306,90.0000,90.0300,88.8900,89.3600,4841200
5307,89.5500,90.4700,89.5500,89.9500,8349700
5308,89.4000,89.6000,88.2600,88.2600,5543500
5309,88.3300,89.5900,87.7200,89.3400,5668600
5310,88.5200,88.8800,88.0000,88.4900,6296300
5311,89.6800,89.8000,88.8600,89.1400,5146100
5312,89.9000,90.8400,89.4800,89.6800,5825200
5313,90.7100,90.7100,89.2000,89.4800,4836200
5314,90.0000,90.1700,89.0600,89.1200,6535700
5315,89.6000,89.9400,89.1500,89.3400,5180700
5316,89.0500,89.9000,88.5200,89.9000,6959000
5317,88.8000,89.1000,88.0500,88.5200,5099200
5318,88.1500,88.6400,87.7200,88.4200,5471700
5319,87.6000,88.4000,87.5300,88.1500,6046400
5320,88.3000,89.0100,87.9000,88.4600,5600100
5321,89.2500,89.3400,88.7000,88.9300,5287100
5322,89.3500,89.4000,88.8600,89.0000,6971300
5323,89.2800,89.6800,88.8100,89.2300,9506200
5324,89.2700,89.7000,88.6600,89.2800,16994000
5325,93.9000,94.5400,92.7400,92.7400,11558700
5326,92.6500,92.9500,92.3200,92.7200,4699500
5327,93.1000,93.5400,92.5800,93.2000,4839200
5328,92.4000,93.1800,92.3600,92.6700,4500500
5329,93.3000,93.6000,92.2000,92.4500,7593000
5330,92.0000,92.8700,91.9500,92.6600,6418900
5331,90.5000,91.7000,90.4000,91.7000,5369800
5332,90.7400,91.7600,90.5100,91.1800,3845400
5333,91.0000,91.9500,90.5700,90.6400,7479300
5334,89.5500,90.4500,89.2200,90.0800,7428300
5335,88.7500,90.6000,88.7000,90.3500,7925200
5336,89.2000,89.2500,87.9000,88.3300,7056700
5337,89.2500,90.1800,89.0700,89.4500,5723200
5338,89.4100,90.1400,89.0000,89.0500,5095800
5339,89.4000,90.9700,89.2000,89.4100,6585500
5340,91.0800,91.8200,89.3300,89.4000,7575800
5341,91.5000,92.0900,90.5600,91.3400,7935200
5342,92.2400,92.2400,90.9000,91.3900,7302600
5343,92.4500,93.4700,91.8000,93.2800,9412500
5344,90.6300,92.4300,90.4600,92.0000,8338700
5345,90.4000,91.9400,90.2000,90.6300,9086600
5346,88.4900,90.4100,88.4900,90.2900,7896100
5347,89.7000,89.9600,88.3900,88.4900,7305400
5348,87.6000,89.0100,87.2000,88.7000,7209200
5349,86.7500,88.4200,86.4000,87.9200,9753500
5350,88.9900,89.0000,87.6100,87.8400,7322600
5351,89.2000,89.9700,88.9300,89.4200,8102500
5352,88.4500,89.6600,88.3500,89.1000,9213400
5353,87.0000,88.2600,86.7500,86.9500,7896600
5354,86.3300,88.2900,85.6900,87.9100,9889100
5355,86.2400,87.3000,86.0000,86.3300,10835700
5356,82.4000,85.9600,82.3000,85.7600,12406400
5357,81.9500,82.1100,81.5600,82.0100,4222700
5358,82.0000,82.3400,81.2700,81.9000,5516300
5359,82.0000,82.5300,81.9000,82.0000,3834100
5360,81.6500,82.5400,81.2700,82.5000,5569600
5361,82.8500,83.0300,81.7500,81.9600,5150900
5362,84.2500,84.7200,82.9600,82.9700,7434900
5363,83.3900,83.8500,82.8500,82.8500,5185200
5364,82.0000,83.3100,82.0000,83.0500,4829900
5365,83.1000,83.8100,82.5600,82.8500,6318300
5366,82.0500,83.6800,81.9000,83.5200,6847200
5367,81.8000,81.9800,81.2000,81.7900,3623600
5368,81.0000,81.7500,80.6900,81.5600,4562700
5369,81.6500,82.1900,80.5800,81.2000,5138400
5370,81.4500,81.5400,80.6500,81.5100,4634200
5371,80.8700,81.5000,80.2800,81.0200,4261200
5372,81.0500,81.2700,80.3500,80.8800,4613800
5373,79.6900,80.8200,79.3800,80.6900,5298500
5374,79.7000,80.6800,78.7300,79.7500,7472200
5375,81.1300,81.3300,79.8000,79.8500,7018100
5376,80.7500,81.3600,80.0600,81.1300,5888000
5377,81.1500,81.2700,80.0500,81.2700,6475400
5378,81.8000,82.5400,81.1000,81.2500,8050300
5379,82.4500,82.4500,80.5800,80.9600,6654600
5380,82.5500,82.8800,81.6000,81.8000,7282700
5381,83.6700,83.7000,82.0400,82.5400,6423500
5382,81.6000,83.7400,81.5700,83.5500,6204700
5383,82.9500,82.9900,81.5100,81.5100,5859100
5384,82.0000,82.7700,81.7300,82.3000,5326800
5385,82.5000,83.2600,81.5200,81.8500,8744300
5386,83.2000,83.4300,82.2100,82.5000,7036100
5387,83.8500,84.0200,83.2100,83.7200,8567200
5388,82.7000,83.9400,82.5000,83.3300,13515700
5389,87.0000,87.0300,85.8500,86.7400,8837600
5390,86.1500,87.0000,85.8200,86.4400,7910400
5391,86.0000,86.5800,85.4200,85.4200,6455200
5392,84.1000,85.2800,83.7000,84.8900,4534700
5393,85.0000,85.2200,83.4700,84.0300,7509200
5394,86.1000,86.3500,84.8500,85.4700,6709700
5395,86.0900,86.7500,85.1900,86.2500,5873900
5396,84.8000,86.4500,84.7400,86.0900,7614900
5397,84.2500,84.6900,83.4800,83.9500,3009500
5398,83.9500,84.8900,83.7500,84.7400,6009700
5399,81.4000,83.6600,81.4000,83.5900,5785800
5400,83.9000,84.2000,82.5000,82.5000,7950900
5401,84.1500,84.6500,83.2200,83.4200,4532900
5402,83.7000,84.3800,82.8200,84.3500,6374400
5403,83.5500,84.1600,82.0900,82.4900,5548000
5404,82.9500,84.1800,82.8500,83.6300,5062800
5405,84.7900,84.7900,82.9700,83.1800,6311600
5406,85.0000,85.2400,84.6900,84.9200,11900000
5407,84.9500,85.2900,84.5000,84.5500,7277100
5408,84.1500,84.9900,83.2200,84.7000,5941400
5409,84.9500,84.9500,83.8000,84.3000,5873700
5410,83.1000,84.5500,82.5500,84.5000,6492100
5411,84.1500,84.2900,82.5100,82.7500,5727500
5412,84.8000,84.9800,83.5500,83.9500,7072400
5413,82.7500,84.1500,82.2900,83.9700,9815800
5414,82.3500,82.9200,81.2100,81.7100,8896000
5415,80.0000,82.0000,79.8100,82.0000,9756300
5416,82.2500,83.2300,79.8400,80.0500,15160900
5417,84.0000,84.2500,81.7500,81.9000,15256300
5418,84.0000,84.9600,83.8300,84.2500,10734400
5419,84.3200,85.2400,83.2400,83.8200,21106600
5420,89.0000,89.0800,87.2500,87.3300,7697200
5421,87.4500,88.6800,87.4500,88.0400,6184200
5422,87.5700,88.5900,87.2000,87.3600,6898900
5423,87.6000,88.7000,87.4000,87.5700,6539900
5424,84.5100,87.9000,84.5100,87.6900,7163400
5425,85.7500,85.9500,85.1000,85.2600,5187200
5426,86.2500,86.8000,85.8000,86.0800,6277300
5427,85.7700,86.1800,85.0800,86.1800,6741000
5428,86.5800,87.2400,84.8900,85.7700,7331900
5429,88.0500,88.4700,86.4100,86.4500,7298400
5430,89.6700,89.8900,88.9500,88.9900,6831600
5431,89.5000,89.9600,89.0000,89.9000,7102900
5432,90.0000,90.4000,88.3000,88.7000,7752200
5433,88.7800,90.1000,88.5600,89.9800,8668300
5434,87.5500,89.2600,87.1000,89.0000,8445700
5435,86.9000,87.7000,86.4000,87.5500,6222600
5436,86.3700,86.7800,85.7500,86.0500,7188200
5437,86.9500,87.8100,86.5000,86.6800,6754600
5438,86.3000,88.3400,86.0000,87.5100,7459600
5439,87.2000,88.0000,86.5200,86.5200,7632500
5440,84.4500,87.5700,84.4500,87.5700,8381900
5441,85.3000,86.2300,84.4700,85.8900,7485700
5442,85.6600,85.6700,84.6800,84.9000,8444900
5443,85.3400,86.4900,84.9700,85.6600,8682900
5444,84.0500,85.5000,83.6200,85.1200,6363600
5445,85.2100,85.2800,83.8600,83.8800,6790700
5446,84.6500,85.7000,84.6300,85.2000,5943500
5447,85.2400,85.9700,84.9600,85.7500,7084500
5448,83.3600,86.0600,82.6000,85.6300,9542600
5449,84.4000,84.5100,83.1000,83.3600,6703400
5450,81.8900,84.4000,81.8900,84.2600,8802100
5451,83.3800,84.4000,82.7400,82.8800,10790700
5452,80.0700,82.8500,79.7100,82.7900,13613500
5453,78.5000,80.0700,78.1600,80.0700,9006000
5454,80.1000,81.2900,78.4500,78.7500,7573500
5455,79.1000,79.2500,78.1300,79.0100,6880100
5456,79.7000,80.7400,78.6300,78.7100,8543200
5457,80.6200,80.7000,78.4700,80.0700,8057600
5458,82.6000,82.9000,80.2500,80.4700,8881400
5459,82.3500,82.5500,80.0400,80.7900,8985000
5460,82.3200,83.4800,81.7100,81.9100,9623600
5461,79.9000,81.9700,79.9000,81.4600,9700100
5462,78.5000,79.5600,78.1200,78.7300,7861400
5463,79.2600,79.6100,78.3100,78.4300,10169200
5464,81.0500,81.9900,80.5000,80.8500,6649200
5465,80.7500,82.3300,80.5100,81.4500,7265800
5466,83.0000,83.2500,81.1800,81.5500,10531600
5467,82.0000,84.0000,81.7400,83.4500,8777100
5468,82.4600,83.3500,82.2300,82.2500,9352600
5469,82.7600,84.9000,82.7600,84.9000,12625400
5470,81.7100,82.4900,80.6400,82.2000,9046400
5471,82.0900,82.5000,81.0800,82.0000,10473100
5472,82.4600,83.5000,81.4900,82.4700,10795400
5473,78.0000,82.6700,77.8400,82.4600,15193000
5474,78.4500,79.4800,78.1100,79.0000,10117700
5475,75.9900,78.6800,75.3100,78.4500,10452500
5476,75.2500,75.6300,73.1700,75.1800,12773700
5477,75.8200,76.3300,75.2000,75.3500,8119200
5478,77.4500,77.4500,75.5000,75.7000,6641300
5479,75.7100,77.9900,75.7100,77.9000,8129200
5480,77.0000,77.7800,76.7000,77.0700,5876300
5481,76.7000,77.7300,76.2500,77.7300,6658000
5482,77.6000,77.7500,76.5300,76.7000,5672200
5483,78.9000,79.0000,77.1200,77.3300,6618300
5484,77.0000,78.4700,77.0000,77.9500,6585200
5485,77.9000,78.5900,76.7500,77.2800,9926500
5486,78.4500,79.0500,77.3000,77.4000,8587000
5487,77.9000,79.3700,76.9000,79.0700,7675900
5488,79.7000,79.9900,78.5600,78.5600,6874700
5489,79.4900,80.0000,78.1600,79.9500,7453900
5490,79.5700,80.0500,78.7100,79.1500,6285100
5491,79.0800,79.7000,78.8200,79.5100,5440300
5492,78.0200,79.5000,77.9100,79.3300,7791200
5493,76.4000,77.4500,75.3500,77.4500,8299500
5494,76.1000,76.3500,74.3100,75.8600,11218400
5495,77.5000,78.0900,76.5000,76.5000,5609200
5496,78.3000,78.9700,77.3100,77.3900,8598200
5497,77.1000,78.0200,76.4500,77.9100,7949100
5498,77.9700,78.1500,76.6100,77.1000,8296400
5499,77.1100,78.2000,76.5100,77.5100,7755200
5500,77.8500,78.9000,76.8700,77.2600,7427200
5501,78.1800,78.1800,76.2500,77.0900,7216200
5502,78.2000,78.8700,77.7500,78.1800,6683500
5503,77.7000,78.3400,77.0200,78.2000,9744100
5504,81.3000,81.3000,78.3000,78.3000,7349500
5505,79.5000,80.7000,78.5700,80.3200,7755000
5506,78.5000,80.4700,78.3600,80.1100,8017400
5507,77.9900,79.5000,77.6100,78.4200,9307800
5508,80.6000,81.5000,78.8200,78.9900,7748000
5509,80.1500,81.3600,79.8000,81.0500,8371400
5510,80.0000,80.7700,79.3900,79.7000,9432400
5511,81.3000,81.8500,80.5000,80.5400,8926900
5512,83.7400,83.7400,81.1800,81.3000,17331200
5513,87.4000,87.7100,85.3800,86.0500,9904300
5514,88.5800,88.6500,86.9500,87.5900,8146600
5515,87.2300,88.5900,87.2200,88.5800,7569100
5516,88.3100,88.9500,87.3500,87.5100,10499000
5517,85.8500,88.0400,85.7000,87.6800,9955400
5518,84.7500,87.0200,84.7500,87.0000,10711600
5519,85.5500,85.6900,84.0700,84.1900,9508800
5520,83.9500,86.1800,83.7500,86.0000,11906900
5521,81.9000,84.8000,81.8100,83.5900,7921300
5522,80.7000,81.6500,80.2100,81.6500,5962300
5523,78.8000,80.5700,78.1900,80.5700,7864500
5524,77.1000,78.4600,77.1000,77.5000,7871400
5525,77.0000,77.4300,75.6000,76.2500,8066600
5526,78.5000,79.1800,76.6100,77.3600,6334100
5527,79.8100,80.7000,78.2600,78.5000,5784300
5528,80.2000,81.0000,79.7600,79.7600,2420200
5529,79.7500,81.5000,79.4400,80.2600,5922200
5530,79.4000,80.0000,78.8800,79.7900,8053800
5531,78.6000,80.3400,78.3500,78.6600,7319900
5532,79.2500,79.6900,78.2400,79.1300,6514900
5533,80.6000,81.7700,80.0300,80.3100,6167100
5534,79.6000,81.7900,79.0500,81.6200,8483500
5535,79.2500,80.0000,78.2700,80.0000,7773800
5536,81.2500,81.6900,79.7000,80.1700,7208700
5537,80.8000,82.4800,79.9900,81.4400,6661000
5538,78.6000,81.0000,78.6000,80.8000,6869800
5539,81.0000,81.3300,79.5000,79.5900,8841900
5540,81.5000,82.7500,81.0700,82.3200,7594800
5541,84.9000,84.9800,82.6000,83.0600,6900000
5542,83.4100,84.8600,82.8200,83.6900,10053500
5543,86.7200,87.0300,85.1500,85.2100,7027800
5544,88.6000,89.4600,86.3000,87.3000,9694200
5545,87.7100,88.0500,86.7600,86.9200,2980700
5546,85.9000,88.1100,85.8500,87.7000,8209800
5547,86.1500,86.1500,84.3900,85.0600,8560800
5548,84.6300,86.2500,83.5200,86.2000,8651200
5549,83.9500,85.1700,83.8000,84.4300,9053300
5550,82.0500,84.9200,82.0500,84.9000,12737200
5551,77.9500,81.7100,77.9000,81.6100,9070900
5552,78.2400,79.4500,77.8400,78.3700,6918400
5553,80.8000,80.9900,79.0800,79.1800,7321300
5554,80.3800,80.4000,79.0100,80.0100,11367800
5555,80.3800,80.9900,79.4000,80.7200,9662800
5556,79.5000,80.3300,77.9800,79.3500,11984700
5557,77.5000,79.9000,77.3000,79.1500,9027700
5558,77.5900,78.3600,76.7000,77.2900,7386400
5559,78.5000,79.2900,77.2000,77.5900,8119600
5560,80.0000,80.0000,78.3200,78.9500,11036800
5561,80.8000,81.8800,80.0500,81.5400,10480800
5562,81.7500,82.0100,80.4700,81.6800,10466700
5563,81.9900,83.8100,81.7000,82.5000,12006000
5564,78.9000,80.5000,78.3200,80.4000,9395200
5565,78.6700,79.7900,78.5000,78.9400,9864300
5566,77.0000,79.4000,76.0200,78.6700,12865800
5567,76.5600,77.0500,74.2000,76.7400,11455200
5568,75.1500,77.5000,74.5600,76.5600,12544900
5569,72.5000,74.6200,72.1600,74.5600,7514200
5570,75.5000,75.5500,71.7500,72.1000,10524000
5571,74.4000,74.9700,72.4600,74.6000,12441900
5572,74.5000,75.6800,73.6200,74.4900,10371500
5573,73.6500,75.9000,72.9400,75.5500,10875700
5574,71.7300,74.2500,70.2600,74.2500,12482900
5575,72.8000,73.0000,71.2300,72.2000,21344600
5576,66.6000,67.0000,64.2400,64.9000,15900200
5577,67.7500,68.4800,66.5800,68.4800,14600200
5578,61.5400,63.8000,61.5400,63.4200,7925300
5579,62.0000,63.9200,61.5000,63.9200,17853800
5580,54.6500,58.4800,54.0100,57.5800,12670600
5581,56.0500,56.7000,54.8100,55.0700,12156000
5582,57.7800,58.0900,54.8000,57.0500,14744500
5583,56.6000,58.5000,56.6000,56.8600,9641600
5584,59.5000,59.5100,55.7700,56.6000,14551900
5585,60.3000,61.1600,58.9500,60.0000,11001100
5586,61.1800,62.0000,58.3500,59.6300,10653300
5587,59.2000,61.9800,58.9900,61.1700,11642800
5588,59.5500,59.8900,57.9900,58.3100,13020100
5589,61.4300,63.4900,60.3100,60.3600,8793100
5590,64.2000,64.8800,61.3300,62.0200,12368800
5591,61.2000,63.7700,60.9900,63.0100,13119200
5592,61.0800,63.3000,59.5500,59.7500,16710100
5593,63.7500,63.7500,62.3700,63.3700,8377100
5594,65.4000,65.4000,63.9000,63.9200,14195200
5595,64.8000,66.4800,64.6500,64.8000,22034900
5596,70.6500,70.9000,68.8600,69.5500,12712700
5597,73.0000,73.4500,71.3500,71.7500,6195100
5598,72.0000,72.7200,71.2300,72.3200,4595200
5599,71.5000,72.8800,71.3100,72.5000,5949600
5600,74.0500,74.0500,71.6400,71.8700,6707400
